지점,지점명,일시,기온(°C)
108,서울,2022-06-12 05:44,19
108,서울,2022-06-12 05:45,19
108,서울,2022-06-12 05:46,19
108,서울,2022-06-12 05:47,19
108,서울,2022-06-12 05:48,19
108,서울,2022-06-12 05:49,19
108,서울,2022-06-12 05:50,19
108,서울,2022-06-12 05:51,19
108,서울,2022-06-12 05:52,19
108,서울,2022-06-12 05:53,19
108,서울,2022-06-12 05:54,19
108,서울,2022-06-12 05:55,19
108,서울,2022-06-12 05:56,19
108,서울,2022-06-12 05:57,19
108,서울,2022-06-12 05:58,19
108,서울,2022-06-12 05:59,19
108,서울,2022-06-12 06:00,19
108,서울,2022-06-12 06:01,19
108,서울,2022-06-12 06:02,19.1
108,서울,2022-06-12 06:03,19
108,서울,2022-06-12 06:04,19.1
108,서울,2022-06-12 06:05,19
108,서울,2022-06-12 06:06,19.1
108,서울,2022-06-12 06:07,19.1
108,서울,2022-06-12 06:08,19.1
108,서울,2022-06-12 06:09,19.1
108,서울,2022-06-12 06:10,19.1
108,서울,2022-06-12 06:11,19.1
108,서울,2022-06-12 06:12,19.1
108,서울,2022-06-12 06:13,19.1
108,서울,2022-06-12 06:14,19.1
108,서울,2022-06-12 06:15,19.2
108,서울,2022-06-12 06:16,19.2
108,서울,2022-06-12 06:17,19.2
108,서울,2022-06-12 06:18,19.2
108,서울,2022-06-12 06:19,19.2
108,서울,2022-06-12 06:20,19.2
108,서울,2022-06-12 06:21,19.2
108,서울,2022-06-12 06:22,19.3
108,서울,2022-06-12 06:23,19.3
108,서울,2022-06-12 06:24,19.3
108,서울,2022-06-12 06:25,19.3
108,서울,2022-06-12 06:26,19.3
108,서울,2022-06-12 06:27,19.3
108,서울,2022-06-12 06:28,19.3
108,서울,2022-06-12 06:29,19.3
108,서울,2022-06-12 06:30,19.4
108,서울,2022-06-12 06:31,19.4
108,서울,2022-06-12 06:32,19.4
108,서울,2022-06-12 06:33,19.4
108,서울,2022-06-12 06:34,19.4
108,서울,2022-06-12 06:35,19.5
108,서울,2022-06-12 06:36,19.5
108,서울,2022-06-12 06:37,19.5
108,서울,2022-06-12 06:38,19.6
108,서울,2022-06-12 06:39,19.6
108,서울,2022-06-12 06:40,19.6
108,서울,2022-06-12 06:41,19.6
108,서울,2022-06-12 06:42,19.6
108,서울,2022-06-12 06:43,19.7
108,서울,2022-06-12 06:44,19.7
108,서울,2022-06-12 06:45,19.7
108,서울,2022-06-12 06:46,19.8
108,서울,2022-06-12 06:47,19.8
108,서울,2022-06-12 06:48,19.8
108,서울,2022-06-12 06:49,19.9
108,서울,2022-06-12 06:50,19.9
108,서울,2022-06-12 06:51,19.9
108,서울,2022-06-12 06:52,19.9
108,서울,2022-06-12 06:53,19.9
108,서울,2022-06-12 06:54,19.9
108,서울,2022-06-12 06:55,20
108,서울,2022-06-12 06:56,20
108,서울,2022-06-12 06:57,20
108,서울,2022-06-12 06:58,20.1
108,서울,2022-06-12 06:59,20.1
108,서울,2022-06-12 07:00,20.2
108,서울,2022-06-12 07:01,20.2
108,서울,2022-06-12 07:02,20.2
108,서울,2022-06-12 07:03,20.2
108,서울,2022-06-12 07:04,20.3
108,서울,2022-06-12 07:05,20.3
108,서울,2022-06-12 07:06,20.3
108,서울,2022-06-12 07:07,20.3
108,서울,2022-06-12 07:08,20.3
108,서울,2022-06-12 07:09,20.4
108,서울,2022-06-12 07:10,20.4
108,서울,2022-06-12 07:11,20.5
108,서울,2022-06-12 07:12,20.5
108,서울,2022-06-12 07:13,20.5
108,서울,2022-06-12 07:14,20.5
108,서울,2022-06-12 07:15,20.6
108,서울,2022-06-12 07:16,20.6
108,서울,2022-06-12 07:17,20.7
108,서울,2022-06-12 07:18,20.7
108,서울,2022-06-12 07:19,20.8
108,서울,2022-06-12 07:20,20.8
108,서울,2022-06-12 07:21,20.8
108,서울,2022-06-12 07:22,20.9
108,서울,2022-06-12 07:23,20.9
108,서울,2022-06-12 07:24,20.9
108,서울,2022-06-12 07:25,21
108,서울,2022-06-12 07:26,21
108,서울,2022-06-12 07:27,21
108,서울,2022-06-12 07:28,21
108,서울,2022-06-12 07:29,21.1
108,서울,2022-06-12 07:30,21.1
108,서울,2022-06-12 07:31,21.2
108,서울,2022-06-12 07:32,21.2
108,서울,2022-06-12 07:33,21.2
108,서울,2022-06-12 07:34,21.3
108,서울,2022-06-12 07:35,21.3
108,서울,2022-06-12 07:36,21.4
108,서울,2022-06-12 07:37,21.4
108,서울,2022-06-12 07:38,21.4
108,서울,2022-06-12 07:39,21.4
108,서울,2022-06-12 07:40,21.5
108,서울,2022-06-12 07:41,21.5
108,서울,2022-06-12 07:42,21.6
108,서울,2022-06-12 07:43,21.6
108,서울,2022-06-12 07:44,21.6
108,서울,2022-06-12 07:45,21.7
108,서울,2022-06-12 07:46,21.7
108,서울,2022-06-12 07:47,21.7
108,서울,2022-06-12 07:48,21.7
108,서울,2022-06-12 07:49,21.7
108,서울,2022-06-12 07:50,21.8
108,서울,2022-06-12 07:51,21.8
108,서울,2022-06-12 07:52,21.9
108,서울,2022-06-12 07:53,22
108,서울,2022-06-12 07:54,22
108,서울,2022-06-12 07:55,22.1
108,서울,2022-06-12 07:56,22.1
108,서울,2022-06-12 07:57,22.1
108,서울,2022-06-12 07:58,22.1
108,서울,2022-06-12 07:59,22.1
108,서울,2022-06-12 08:00,22.1
108,서울,2022-06-12 08:01,22.2
108,서울,2022-06-12 08:02,22.2
108,서울,2022-06-12 08:03,22.2
108,서울,2022-06-12 08:04,22.3
108,서울,2022-06-12 08:05,22.3
108,서울,2022-06-12 08:06,22.3
108,서울,2022-06-12 08:07,22.3
108,서울,2022-06-12 08:08,22.3
108,서울,2022-06-12 08:09,22.4
108,서울,2022-06-12 08:10,22.4
108,서울,2022-06-12 08:11,22.5
108,서울,2022-06-12 08:12,22.5
108,서울,2022-06-12 08:13,22.6
108,서울,2022-06-12 08:14,22.6
108,서울,2022-06-12 08:15,22.6
108,서울,2022-06-12 08:16,22.6
108,서울,2022-06-12 08:17,22.6
108,서울,2022-06-12 08:18,22.8
108,서울,2022-06-12 08:19,22.8
108,서울,2022-06-12 08:20,22.9
108,서울,2022-06-12 08:21,22.9
108,서울,2022-06-12 08:22,22.9
108,서울,2022-06-12 08:23,22.9
108,서울,2022-06-12 08:24,23
108,서울,2022-06-12 08:25,23
108,서울,2022-06-12 08:26,23
108,서울,2022-06-12 08:27,23
108,서울,2022-06-12 08:28,23
108,서울,2022-06-12 08:29,23
108,서울,2022-06-12 08:30,23
108,서울,2022-06-12 08:31,23.1
108,서울,2022-06-12 08:32,23.1
108,서울,2022-06-12 08:33,23.1
108,서울,2022-06-12 08:34,23.2
108,서울,2022-06-12 08:35,23.3
108,서울,2022-06-12 08:36,23.3
108,서울,2022-06-12 08:37,23.3
108,서울,2022-06-12 08:38,23.3
108,서울,2022-06-12 08:39,23.3
108,서울,2022-06-12 08:40,23.3
108,서울,2022-06-12 08:41,23.4
108,서울,2022-06-12 08:42,23.4
108,서울,2022-06-12 08:43,23.5
108,서울,2022-06-12 08:44,23.6
108,서울,2022-06-12 08:45,23.6
108,서울,2022-06-12 08:46,23.6
108,서울,2022-06-12 08:47,23.6
108,서울,2022-06-12 08:48,23.7
108,서울,2022-06-12 08:49,23.7
108,서울,2022-06-12 08:50,23.7
108,서울,2022-06-12 08:51,23.8
108,서울,2022-06-12 08:52,23.9
108,서울,2022-06-12 08:53,23.9
108,서울,2022-06-12 08:54,23.9
108,서울,2022-06-12 08:55,24
108,서울,2022-06-12 08:56,24.1
108,서울,2022-06-12 08:57,24.1
108,서울,2022-06-12 08:58,24
108,서울,2022-06-12 08:59,24.1
108,서울,2022-06-12 09:00,24.1
108,서울,2022-06-12 09:01,24.2
108,서울,2022-06-12 09:02,24.2
108,서울,2022-06-12 09:03,24.3
108,서울,2022-06-12 09:04,24.3
108,서울,2022-06-12 09:05,24.4
108,서울,2022-06-12 09:06,24.4
108,서울,2022-06-12 09:07,24.4
108,서울,2022-06-12 09:08,24.5
108,서울,2022-06-12 09:09,24.5
108,서울,2022-06-12 09:10,24.6
108,서울,2022-06-12 09:11,24.5
108,서울,2022-06-12 09:12,24.5
108,서울,2022-06-12 09:13,24.5
108,서울,2022-06-12 09:14,24.6
108,서울,2022-06-12 09:15,24.6
108,서울,2022-06-12 09:16,24.6
108,서울,2022-06-12 09:17,24.6
108,서울,2022-06-12 09:18,24.7
108,서울,2022-06-12 09:19,24.7
108,서울,2022-06-12 09:20,24.7
108,서울,2022-06-12 09:21,24.7
108,서울,2022-06-12 09:22,24.7
108,서울,2022-06-12 09:23,24.7
108,서울,2022-06-12 09:24,24.7
108,서울,2022-06-12 09:25,24.7
108,서울,2022-06-12 09:26,24.9
108,서울,2022-06-12 09:27,24.9
108,서울,2022-06-12 09:28,24.9
108,서울,2022-06-12 09:29,25
108,서울,2022-06-12 09:30,25
108,서울,2022-06-12 09:31,25
108,서울,2022-06-12 09:32,25.1
108,서울,2022-06-12 09:33,25.1
108,서울,2022-06-12 09:34,25.1
108,서울,2022-06-12 09:35,25.1
108,서울,2022-06-12 09:36,25
108,서울,2022-06-12 09:37,25
108,서울,2022-06-12 09:38,25.1
108,서울,2022-06-12 09:39,25.1
108,서울,2022-06-12 09:40,25.1
108,서울,2022-06-12 09:41,25.1
108,서울,2022-06-12 09:42,25.2
108,서울,2022-06-12 09:43,25.3
108,서울,2022-06-12 09:44,25.3
108,서울,2022-06-12 09:45,25.4
108,서울,2022-06-12 09:46,25.4
108,서울,2022-06-12 09:47,25.4
108,서울,2022-06-12 09:48,25.5
108,서울,2022-06-12 09:49,25.6
108,서울,2022-06-12 09:50,25.6
108,서울,2022-06-12 09:51,25.6
108,서울,2022-06-12 09:52,25.6
108,서울,2022-06-12 09:53,25.6
108,서울,2022-06-12 09:54,25.7
108,서울,2022-06-12 09:55,25.7
108,서울,2022-06-12 09:56,25.8
108,서울,2022-06-12 09:57,25.8
108,서울,2022-06-12 09:58,25.9
108,서울,2022-06-12 09:59,25.9
108,서울,2022-06-12 10:00,25.9
108,서울,2022-06-12 10:01,25.9
108,서울,2022-06-12 10:02,26
108,서울,2022-06-12 10:03,26
108,서울,2022-06-12 10:04,26
108,서울,2022-06-12 10:05,26.1
108,서울,2022-06-12 10:06,26.1
108,서울,2022-06-12 10:07,26.1
108,서울,2022-06-12 10:08,26.1
108,서울,2022-06-12 10:09,26.1
108,서울,2022-06-12 10:10,26.2
108,서울,2022-06-12 10:11,26.2
108,서울,2022-06-12 10:12,26.2
108,서울,2022-06-12 10:13,26.3
108,서울,2022-06-12 10:14,26.3
108,서울,2022-06-12 10:15,26.4
108,서울,2022-06-12 10:16,26.4
108,서울,2022-06-12 10:17,26.3
108,서울,2022-06-12 10:18,26.3
108,서울,2022-06-12 10:19,26.4
108,서울,2022-06-12 10:20,26.5
108,서울,2022-06-12 10:21,26.5
108,서울,2022-06-12 10:22,26.5
108,서울,2022-06-12 10:23,26.5
108,서울,2022-06-12 10:24,26.5
108,서울,2022-06-12 10:25,26.6
108,서울,2022-06-12 10:26,26.6
108,서울,2022-06-12 10:27,26.7
108,서울,2022-06-12 10:28,26.7
108,서울,2022-06-12 10:29,26.7
108,서울,2022-06-12 10:30,26.6
108,서울,2022-06-12 10:31,26.6
108,서울,2022-06-12 10:32,26.6
108,서울,2022-06-12 10:33,26.6
108,서울,2022-06-12 10:34,26.7
108,서울,2022-06-12 10:35,26.8
108,서울,2022-06-12 10:36,26.8
108,서울,2022-06-12 10:37,26.9
108,서울,2022-06-12 10:38,26.9
108,서울,2022-06-12 10:39,27
108,서울,2022-06-12 10:40,27
108,서울,2022-06-12 10:41,27
108,서울,2022-06-12 10:42,27
108,서울,2022-06-12 10:43,27.1
108,서울,2022-06-12 10:44,27.1
108,서울,2022-06-12 10:45,27.1
108,서울,2022-06-12 10:46,27
108,서울,2022-06-12 10:47,27
108,서울,2022-06-12 10:48,27
108,서울,2022-06-12 10:49,27
108,서울,2022-06-12 10:50,27.1
108,서울,2022-06-12 10:51,27.2
108,서울,2022-06-12 10:52,27.3
108,서울,2022-06-12 10:53,27.4
108,서울,2022-06-12 10:54,27.4
108,서울,2022-06-12 10:55,27.5
108,서울,2022-06-12 10:56,27.5
108,서울,2022-06-12 10:57,27.5
108,서울,2022-06-12 10:58,27.5
108,서울,2022-06-12 10:59,27.5
108,서울,2022-06-12 11:00,27.6
108,서울,2022-06-12 11:01,27.7
108,서울,2022-06-12 11:02,27.7
108,서울,2022-06-12 11:03,27.7
108,서울,2022-06-12 11:04,27.7
108,서울,2022-06-12 11:05,27.7
108,서울,2022-06-12 11:06,27.7
108,서울,2022-06-12 11:07,27.7
108,서울,2022-06-12 11:08,27.8
108,서울,2022-06-12 11:09,27.7
108,서울,2022-06-12 11:10,27.7
108,서울,2022-06-12 11:11,27.7
108,서울,2022-06-12 11:12,27.7
108,서울,2022-06-12 11:13,27.6
108,서울,2022-06-12 11:14,27.6
108,서울,2022-06-12 11:15,27.6
108,서울,2022-06-12 11:16,27.5
108,서울,2022-06-12 11:17,27.6
108,서울,2022-06-12 11:18,27.6
108,서울,2022-06-12 11:19,27.6
108,서울,2022-06-12 11:20,27.6
108,서울,2022-06-12 11:21,27.6
108,서울,2022-06-12 11:22,27.7
108,서울,2022-06-12 11:23,27.8
108,서울,2022-06-12 11:24,27.8
108,서울,2022-06-12 11:25,27.8
108,서울,2022-06-12 11:26,27.9
108,서울,2022-06-12 11:27,28
108,서울,2022-06-12 11:28,27.9
108,서울,2022-06-12 11:29,28
108,서울,2022-06-12 11:30,28.1
108,서울,2022-06-12 11:31,28.1
108,서울,2022-06-12 11:32,28.1
108,서울,2022-06-12 11:33,28.1
108,서울,2022-06-12 11:34,28.2
108,서울,2022-06-12 11:35,28.2
108,서울,2022-06-12 11:36,28.3
108,서울,2022-06-12 11:37,28.3
108,서울,2022-06-12 11:38,28.4
108,서울,2022-06-12 11:39,28.4
108,서울,2022-06-12 11:40,28.4
108,서울,2022-06-12 11:41,28.4
108,서울,2022-06-12 11:42,28.4
108,서울,2022-06-12 11:43,28.3
108,서울,2022-06-12 11:44,28.2
108,서울,2022-06-12 11:45,28.2
108,서울,2022-06-12 11:46,28.3
108,서울,2022-06-12 11:47,28.3
108,서울,2022-06-12 11:48,28.2
